audio_path,word,ipa,ipa_clean,source,split
data/raw/phonemeref_data/audio/backgrounds/en005977.mp3,backgrounds,/ˈbækgraʊnd/,bækgraʊnd,wordreference,train
data/raw/phonemeref_data/audio/coded/en1016653.mp3,coded,/ˈkəʊdɪd/,koʊdɪd,wordreference,train
data/raw/phonemeref_data/audio/intolerant/en1047816.mp3,intolerant,/ɪnˈtɒlərənt/,ɪntɒlərənt,wordreference,train
data\speechocean\audio\so_train_00024.wav,ANNIE WENT WALKING THEM PARK,ænɪwɛntwɔkɪŋðɛmpɑrk,ænɪwɛntwɔkɪŋðɛmpɑrk,speechocean762,validation
data/raw/phonemeref_data/audio/withdrawals/en098722.mp3,withdrawals,/wɪðˈdrɔːəl/,wɪðdrɔəl,wordreference,train
data/raw/phonemeref_data/audio/imitates/en045150.mp3,imitates,/ˈɪmɪteɪt/,ɪmɪteɪt,wordreference,train
data/raw/phonemeref_data/audio/magicians/en1053658.mp3,magicians,/məˈdʒɪʃən/,mədʒɪʃən,wordreference,train
data/raw/phonemeref_data/audio/sew/en077349.mp3,sew,/ˈsəʊ/,soʊ,wordreference,train
data\speechocean\audio\so_train_01604.wav,GOT THAT HAVE YOU,gətðæthævju,gətðæthævju,speechocean762,test
data/raw/phonemeref_data/audio/chit/en1015276.mp3,chit,/ˈtʃɪt/,tʃɪt,wordreference,train
data\speechocean\audio\so_train_01498.wav,SHE WANTED TO SEE HIS FACE AGAIN,ʃiwɑntɪdtusihɪzfeɪsəgɛn,ʃiwɑntɪdtusihɪzfeɪsəgɛn,speechocean762,test
data/raw/phonemeref_data/audio/improves/en045514.mp3,improves,/ɪmˈpruːv/,ɪmpruv,wordreference,train
data/raw/phonemeref_data/audio/subsequent/en085692.mp3,subsequent,/ˈsʌbsɪkwənt/,sʌbsɪkwənt,wordreference,train
data/raw/phonemeref_data/audio/sculpture/en076206.mp3,sculpture,/ˈskʌlptʃər/,skʌlptʃər,wordreference,train
data/raw/phonemeref_data/audio/declaration/en1022477.mp3,declaration,/ˌdɛkləˈreɪʃən/,dɛkləreɪʃən,wordreference,train
data/raw/phonemeref_data/audio/text/en089108.mp3,text,/ˈtɛkst/,tɛkst,wordreference,train
data\speechocean\audio\so_train_01577.wav,WHAT DID YOU NOT LET ASK KNOW,wətdɪdjunətlɛtɑsknoʊ,wətdɪdjunətlɛtɑsknoʊ,speechocean762,test
data/raw/phonemeref_data/audio/characters/en014076.mp3,characters,/ˈkærɪktər/,kærɪktər,wordreference,train
data/raw/phonemeref_data/audio/insects/en1046844.mp3,insects,/ˈɪnsɛkt/,ɪnsɛkt,wordreference,train
data/raw/phonemeref_data/audio/haste/en041880.mp3,haste,/ˈheɪst/,heɪst,wordreference,train
data/raw/phonemeref_data/audio/accuracy/en000689.mp3,accuracy,/ˈækjʊrəsi/,ækjʊrəsi,wordreference,train
data/raw/phonemeref_data/audio/buddy/en011346.mp3,buddy,/ˈbʌdi/,bʌdi,wordreference,train
data/raw/phonemeref_data/audio/turnips/en092760.mp3,turnips,/ˈtɜːrnɪp/,tɜrnɪp,wordreference,train
data/raw/phonemeref_data/audio/permissions/en063242.mp3,permissions,/pərˈmɪʃən/,pərmɪʃən,wordreference,train
data/raw/phonemeref_data/audio/confronts/en018267.mp3,confronts,/kənˈfrʌnt/,kənfrʌnt,wordreference,train
data/raw/phonemeref_data/audio/diameters/en1024377.mp3,diameters,/daɪˈæmɪtər/,daɪæmɪtər,wordreference,train
data/raw/phonemeref_data/audio/aggressive/en001983.mp3,aggressive,/əˈgrɛsɪv/,əgrɛsɪv,wordreference,train
data/raw/phonemeref_data/audio/lustful/en1053335.mp3,lustful,/ˈlʌstfʊl/,lʌstfʊl,wordreference,train
data/raw/phonemeref_data/audio/collections/en016667.mp3,collections,/kəˈlɛkʃən/,kəlɛkʃən,wordreference,train
data/raw/phonemeref_data/audio/readings/en069860.mp3,readings,/ˈriːdɪŋ/,ridɪŋ,wordreference,train
data/raw/phonemeref_data/audio/wallow/en096363.mp3,wallow,/ˈwɒləʊ/,wɒloʊ,wordreference,train
data/raw/phonemeref_data/audio/vertical/en1096539.mp3,vertical,/ˈvɜːrtɪkəl/,vɜrtɪkəl,wordreference,train
data\speechocean\audio\so_train_00950.wav,IT'S A BIT OF A FEAR FOR ME THAT,ɪtsəbɪtəvəfɪəfɔmiðæt,ɪtsəbɪtəvəfɪəfɔmiðæt,speechocean762,test
data/raw/phonemeref_data/audio/drake/en1026954.mp3,drake,/ˈdreɪk/,dreɪk,wordreference,train
data/raw/phonemeref_data/audio/reporter/en072052.mp3,reporter,/rɪˈpɔːrtər/,rɪpɔrtər,wordreference,train
data/raw/phonemeref_data/audio/damaging/en022227.mp3,damaging,/ˈdæmɪdʒɪŋ/,dæmɪdʒɪŋ,wordreference,train
data/raw/phonemeref_data/audio/tits/en090576.mp3,tits,/ˈtɪt/,tɪt,wordreference,train
data/raw/phonemeref_data/audio/food/en035566.mp3,food,/ˈfuːd/,fud,wordreference,train
data/raw/phonemeref_data/audio/spoken/en082668.mp3,spoken,/ˈspəʊkən/,spoʊkən,wordreference,train
data/raw/phonemeref_data/audio/crane/en020550.mp3,crane,/ˈkreɪn/,kreɪn,wordreference,train
data/raw/phonemeref_data/audio/danger/en022326.mp3,danger,/ˈdeɪndʒər/,deɪndʒər,wordreference,train
data/raw/phonemeref_data/audio/goddess/en039171.mp3,goddess,/ˈgɒdɛs/,gɒdɛs,wordreference,train
data\speechocean\audio\so_train_00527.wav,BUT I WANTED TO KNOW SO BADLY,bətaɪwɑntɪdtunoʊsoʊbædli,bətaɪwɑntɪdtunoʊsoʊbædli,speechocean762,validation
data/raw/phonemeref_data/audio/saxophone/en1076794.mp3,saxophone,/ˈsæksəfəʊn/,sæksəfoʊn,wordreference,train
data/raw/phonemeref_data/audio/scale/en075430.mp3,scale,/ˈskeɪl/,skeɪl,wordreference,train
data/raw/phonemeref_data/audio/burial/en011830.mp3,burial,/ˈbɛriəl/,bɛriəl,wordreference,train
data\speechocean\audio\so_train_01297.wav,IT WAS ALL TOO WONDERFUL,ɪtwəzɔltuwʌndəfl,ɪtwəzɔltuwʌndəfl,speechocean762,test
data/raw/phonemeref_data/audio/wander/en096436.mp3,wander,/ˈwɒndər/,wɒndər,wordreference,train
data/raw/phonemeref_data/audio/shunts/en078618.mp3,shunts,/ˈʃʌnt/,ʃʌnt,wordreference,train
data\speechocean\audio\so_train_00199.wav,JIM CAN SEE THE T V ROOM,dʒɪmkænsiðətivirum,dʒɪmkænsiðətivirum,speechocean762,validation
data/raw/phonemeref_data/audio/psychiatrists/en067887.mp3,psychiatrists,/saɪˈkaɪətrɪst/,saɪkaɪətrɪst,wordreference,train
data/raw/phonemeref_data/audio/nightingales/en058261.mp3,nightingales,/ˈnaɪtɪŋgeɪl/,naɪtɪŋgeɪl,wordreference,train
data/raw/phonemeref_data/audio/hewn/en1041603.mp3,hewn,/hjuːn/,hjun,wordreference,train
data\speechocean\audio\so_train_01061.wav,ENOUGH OF THE TECHNICAL STUFF,ɪnʌfəvðətɛknɪklstəf,ɪnʌfəvðətɛknɪklstəf,speechocean762,test
data/raw/phonemeref_data/audio/informations/en046181.mp3,informations,/ˌɪnfərˈmeɪʃən/,ɪnfərmeɪʃən,wordreference,train
data/raw/phonemeref_data/audio/saver/en1076749.mp3,saver,/ˈseɪvər/,seɪvər,wordreference,train
data/raw/phonemeref_data/audio/hearty/en042406.mp3,hearty,/ˈhɑːrti/,hɑrti,wordreference,train
data/raw/phonemeref_data/audio/saddles/en074769.mp3,saddles,/ˈsædəl/,sædəl,wordreference,train
data/raw/phonemeref_data/audio/seas/en076253.mp3,seas,/ˈsiː/,si,wordreference,train
data/raw/phonemeref_data/audio/Haiti/en1040015.mp3,Haiti,/ˈheɪti/,heɪti,wordreference,train
data/raw/phonemeref_data/audio/finite/en1033525.mp3,finite,/ˈfaɪnaɪt/,faɪnaɪt,wordreference,train
data/raw/phonemeref_data/audio/physics/en063694.mp3,physics,/ˈfɪzɪks/,fɪzɪks,wordreference,train
data/raw/phonemeref_data/audio/tumbler/en1092130.mp3,tumbler,/ˈtʌmblər/,tʌmblər,wordreference,train
data/raw/phonemeref_data/audio/driving/en027530.mp3,driving,/ˈdraɪvɪŋ/,draɪvɪŋ,wordreference,train
data/raw/phonemeref_data/audio/pal/en061599.mp3,pal,/ˈpæl/,pæl,wordreference,train
data/raw/phonemeref_data/audio/ascends/en1005570.mp3,ascends,/əˈsɛnd/,əsɛnd,wordreference,train
data/raw/phonemeref_data/audio/vigil/en1096844.mp3,vigil,/ˈvɪdʒɪl/,vɪdʒɪl,wordreference,train
data/raw/phonemeref_data/audio/Spanish/en081905.mp3,Spanish,/ˈspænɪʃ/,spænɪʃ,wordreference,train
data\speechocean\audio\so_train_00445.wav,I THINK IT'S TIME WE HAVE ALMOST IN ON SEE,aɪθɪŋkɪtstaɪmwihævɔlmoʊstɪnənsi,aɪθɪŋkɪtstaɪmwihævɔlmoʊstɪnənsi,speechocean762,validation
data/raw/phonemeref_data/audio/setbacks/en077178.mp3,setbacks,/ˈsɛtbæk/,sɛtbæk,wordreference,train
data/raw/phonemeref_data/audio/amiable/en003045.mp3,amiable,/ˈeɪmiəbəl/,eɪmiəbəl,wordreference,train
data/raw/phonemeref_data/audio/bursts/en011880.mp3,bursts,/ˈbɜːrst/,bɜrst,wordreference,train
data/raw/phonemeref_data/audio/sexuality/en1079027.mp3,sexuality,/ˌsɛkʃuˈæləti/,sɛkʃuæləti,wordreference,train
data/raw/phonemeref_data/audio/bank/en006435.mp3,bank,/ˈbæŋk/,bæŋk,wordreference,train
data/raw/phonemeref_data/audio/voters/en1097421.mp3,voters,/ˈvəʊtər/,voʊtər,wordreference,train
data/raw/phonemeref_data/audio/imp/en1044242.mp3,imp,/ˈɪmp/,ɪmp,wordreference,train
data/raw/phonemeref_data/audio/weasel/en097130.mp3,weasel,/ˈwiːzəl/,wizəl,wordreference,train
data/raw/phonemeref_data/audio/naval/en1058754.mp3,naval,/ˈneɪvəl/,neɪvəl,wordreference,train
data/raw/phonemeref_data/audio/ginger/en038472.mp3,ginger,/ˈdʒɪndʒər/,dʒɪndʒər,wordreference,train
data/raw/phonemeref_data/audio/realist/en1071626.mp3,realist,/ˈrɪəlɪst/,rɪəlɪst,wordreference,train
data/raw/phonemeref_data/audio/rampart/en1071069.mp3,rampart,/ˈræmpɑːrt/,ræmpɑrt,wordreference,train
data/raw/phonemeref_data/audio/Parliament/en061985.mp3,Parliament,/ˈpɑːləmənt/,pɑləmənt,wordreference,train
data/raw/phonemeref_data/audio/constipated/en1018980.mp3,constipated,/ˈkɒnstɪpeɪtɪd/,kɒnstɪpeɪtɪd,wordreference,train
data/raw/phonemeref_data/audio/crossings/en021163.mp3,crossings,/ˈkrɒsɪŋ/,krɒsɪŋ,wordreference,train
data/raw/phonemeref_data/audio/brazils/en010252.mp3,brazils,/brəˈzɪl/,brəzɪl,wordreference,train
data/raw/phonemeref_data/audio/officially/en1060572.mp3,officially,/əˈfɪʃəli/,əfɪʃəli,wordreference,train
data/raw/phonemeref_data/audio/keepsake/en1049643.mp3,keepsake,/ˈkiːpseɪk/,kipseɪk,wordreference,train
data/raw/phonemeref_data/audio/statesman/en1084253.mp3,statesman,/ˈsteɪtsmən/,steɪtsmən,wordreference,train
data/raw/phonemeref_data/audio/backlog/en006007.mp3,backlog,/ˈbæklɒg/,bæklɒg,wordreference,train
data/raw/phonemeref_data/audio/conscious/en018429.mp3,conscious,/ˈkɒnʃəs/,kɒnʃəs,wordreference,train
data/raw/phonemeref_data/audio/France/en036507.mp3,France,/ˈfrɑːns/,frɑns,wordreference,train
data\speechocean\audio\so_train_00287.wav,I THINK IT'S TIME TO REST,aɪθɪŋkɪtstaɪmturɛst,aɪθɪŋkɪtstaɪmturɛst,speechocean762,validation
data/raw/phonemeref_data/audio/curly/en021763.mp3,curly,/ˈkɜːrli/,kɜrli,wordreference,train
data/raw/phonemeref_data/audio/operations/en059938.mp3,operations,/ˌɒpəˈreɪʃən/,ɒpəreɪʃən,wordreference,train
data/raw/phonemeref_data/audio/weary/en097128.mp3,weary,/ˈwɪəri/,wɪəri,wordreference,train
data/raw/phonemeref_data/audio/climbs/en015784.mp3,climbs,/ˈklaɪm/,klaɪm,wordreference,train
data/raw/phonemeref_data/audio/liberation/en1051741.mp3,liberation,/ˌlɪbəˈreɪʃən/,lɪbəreɪʃən,wordreference,train
data/raw/phonemeref_data/audio/talkers/en1087948.mp3,talkers,/ˈtɔːkər/,tɔkər,wordreference,train
data/raw/phonemeref_data/audio/beams/en007076.mp3,beams,/ˈbiːm/,bim,wordreference,train
data/raw/phonemeref_data/audio/citrus/en1015743.mp3,citrus,/ˈsɪtrəs/,sɪtrəs,wordreference,train
data/raw/phonemeref_data/audio/man/en053423.mp3,man,/mæn/,mæn,wordreference,train
data/raw/phonemeref_data/audio/resolutions/en072437.mp3,resolutions,/ˌrɛzəˈluːʃən/,rɛzəluʃən,wordreference,train
data/raw/phonemeref_data/audio/colon/en016712.mp3,colon,/ˈkəʊlən/,koʊlən,wordreference,train
data/raw/phonemeref_data/audio/gull/en040791.mp3,gull,/ˈgʌl/,gʌl,wordreference,train
data/raw/phonemeref_data/audio/ranch/en069399.mp3,ranch,/ˈrɑːntʃ/,rɑntʃ,wordreference,train
data/raw/phonemeref_data/audio/squall/en1083758.mp3,squall,/ˈskwɔːl/,skwɔl,wordreference,train
data/raw/phonemeref_data/audio/melts/en054689.mp3,melts,/ˈmɛlt/,mɛlt,wordreference,train
data/raw/phonemeref_data/audio/caravans/en1013252.mp3,caravans,/ˈkærəvæn/,kærəvæn,wordreference,train
data/raw/phonemeref_data/audio/whereby/en097725.mp3,whereby,/hwɛərˈbaɪ/,hwɛərbaɪ,wordreference,train
data/raw/phonemeref_data/audio/dark/en022375.mp3,dark,/ˈdɑːrk/,dɑrk,wordreference,train
data/raw/phonemeref_data/audio/consents/en018452.mp3,consents,/kənˈsɛnt/,kənsɛnt,wordreference,train
data/raw/phonemeref_data/audio/warnings/en096642.mp3,warnings,/ˈwɔːrnɪŋ/,wɔrnɪŋ,wordreference,train
data\speechocean\audio\so_train_00067.wav,I COULD DO WITH A BREAK,aɪkʊddʊwɪðəbreɪk,aɪkʊddʊwɪðəbreɪk,speechocean762,validation
data/raw/phonemeref_data/audio/sword/en087499.mp3,sword,/ˈsɔːrd/,sɔrd,wordreference,train
data/raw/phonemeref_data/audio/series/en077005.mp3,series,/ˈsɪəriːz/,sɪəriz,wordreference,train
data/raw/phonemeref_data/audio/painstaking/en1062517.mp3,painstaking,/ˈpeɪnzteɪkɪŋ/,peɪnzteɪkɪŋ,wordreference,train
data/raw/phonemeref_data/audio/thrives/en089867.mp3,thrives,/ˈθraɪv/,θraɪv,wordreference,train
data/raw/phonemeref_data/audio/material/en054164.mp3,material,/məˈtɪəriəl/,mətɪəriəl,wordreference,train
data/raw/phonemeref_data/audio/elevators/en029028.mp3,elevators,/ˈɛlɪveɪtər/,ɛlɪveɪtər,wordreference,train
data/raw/phonemeref_data/audio/gnawing/en1037884.mp3,gnawing,/ˈnɔːɪŋ/,nɔɪŋ,wordreference,train
data/raw/phonemeref_data/audio/methodical/en1055821.mp3,methodical,/məˈθɒdɪkəl/,məθɒdɪkəl,wordreference,train
data/raw/phonemeref_data/audio/stimulates/en084354.mp3,stimulates,/ˈstɪmjʊleɪt/,stɪmjʊleɪt,wordreference,train
data/raw/phonemeref_data/audio/bothered/en009797.mp3,bothered,/ˈbɒðərd/,bɒðərd,wordreference,train
data/raw/phonemeref_data/audio/worsen/en099283.mp3,worsen,/ˈwɜːrsən/,wɜrsən,wordreference,train
data/raw/phonemeref_data/audio/nearly/en057772.mp3,nearly,/ˈnɪərli/,nɪərli,wordreference,train
data\speechocean\audio\so_train_01619.wav,PROUD OLD FAMILIES I GUESS,praʊdoʊldfæmɪlɪzaɪgɛs,praʊdoʊldfæmɪlɪzaɪgɛs,speechocean762,test
data/raw/phonemeref_data/audio/aggregate/en001971.mp3,aggregate,/ˈægrɪgət/,ægrɪgət,wordreference,train
data/raw/phonemeref_data/audio/acme/en1001526.mp3,acme,/ˈækmi/,ækmi,wordreference,train
data/raw/phonemeref_data/audio/kilos/en1049816.mp3,kilos,/ˈkiːləʊ/,kiloʊ,wordreference,train
data/raw/phonemeref_data/audio/neigh/en1058987.mp3,neigh,/ˈneɪ/,neɪ,wordreference,train
data/raw/phonemeref_data/audio/servant/en077050.mp3,servant,/ˈsɜːrvənt/,sɜrvənt,wordreference,train
data/raw/phonemeref_data/audio/agrees/en002025.mp3,agrees,/əˈgriː/,əgri,wordreference,train
data/raw/phonemeref_data/audio/pork/en065466.mp3,pork,/ˈpɔːrk/,pɔrk,wordreference,train
data/raw/phonemeref_data/audio/vindication/en1096952.mp3,vindication,/ˌvɪndɪˈkeɪʃən/,vɪndɪkeɪʃən,wordreference,train
data/raw/phonemeref_data/audio/uneducated/en1093816.mp3,uneducated,/ˌʌnˈɛdʒʊkeɪtɪd/,ʌnɛdʒʊkeɪtɪd,wordreference,train
data/raw/phonemeref_data/audio/dwindle/en028108.mp3,dwindle,/ˈdwɪndəl/,dwɪndəl,wordreference,train
data/raw/phonemeref_data/audio/impression/en045462.mp3,impression,/ɪmˈprɛʃən/,ɪmprɛʃən,wordreference,train
data\speechocean\audio\so_train_01156.wav,WELL IN THAT CARS TO BE SURE LET THEM GO,wɛlɪnðætkɑrstubiʃʊəlɛtðəmgoʊ,wɛlɪnðætkɑrstubiʃʊəlɛtðəmgoʊ,speechocean762,test
data/raw/phonemeref_data/audio/birthday/en008305.mp3,birthday,/ˈbɜːrθdi/,bɜrθdi,wordreference,train
data/raw/phonemeref_data/audio/moderation/en1057009.mp3,moderation,/ˌmɒdəˈreɪʃən/,mɒdəreɪʃən,wordreference,train
data/raw/phonemeref_data/audio/sources/en081700.mp3,sources,/ˈsɔːrs/,sɔrs,wordreference,train
data/raw/phonemeref_data/audio/Thursday/en090121.mp3,Thursday,/ˈθɜːzdeɪ/,θɜzdeɪ,wordreference,train
data/raw/phonemeref_data/audio/assumptions/en004939.mp3,assumptions,/əˈsʌmpʃən/,əsʌmpʃən,wordreference,train
data/raw/phonemeref_data/audio/patsy/en1063668.mp3,patsy,/ˈpætsi/,pætsi,wordreference,train
data/raw/phonemeref_data/audio/explicit/en031939.mp3,explicit,/ɪkˈsplɪsɪt/,ɪksplɪsɪt,wordreference,train
data/raw/phonemeref_data/audio/ecological/en1028240.mp3,ecological,/ˌiːkəˈlɒdʒɪkəl/,ikəlɒdʒɪkəl,wordreference,train
data/raw/phonemeref_data/audio/label/en049363.mp3,label,/ˈleɪbəl/,leɪbəl,wordreference,train
data/raw/phonemeref_data/audio/pinched/en1065567.mp3,pinched,/ˈpɪntʃt/,pɪntʃt,wordreference,train
data/raw/phonemeref_data/audio/burden/en011741.mp3,burden,/ˈbɜːrdən/,bɜrdən,wordreference,train
data/raw/phonemeref_data/audio/chamfer/en1014497.mp3,chamfer,/ˈtʃæmfə/,tʃæmfə,wordreference,train
data/raw/phonemeref_data/audio/undressed/en1093752.mp3,undressed,/ˌʌnˈdrɛst/,ʌndrɛst,wordreference,train
data/raw/phonemeref_data/audio/consults/en018756.mp3,consults,/kənˈsʌlt/,kənsʌlt,wordreference,train
data/raw/phonemeref_data/audio/prefix/en1067850.mp3,prefix,/ˈpriːfɪks/,prifɪks,wordreference,train
data/raw/phonemeref_data/audio/repels/en1073259.mp3,repels,/rɪˈpɛl/,rɪpɛl,wordreference,train
data/raw/phonemeref_data/audio/meteors/en1055794.mp3,meteors,/ˈmiːtiər/,mitiər,wordreference,train
data\speechocean\audio\so_train_00127.wav,SEVEN THREE NINE FOUR,sɛvnθrinaɪnfɔ,sɛvnθrinaɪnfɔ,speechocean762,validation
data/raw/phonemeref_data/audio/damnation/en1021801.mp3,damnation,/ˌdæmˈneɪʃən/,dæmneɪʃən,wordreference,train
data/raw/phonemeref_data/audio/packets/en061415.mp3,packets,/ˈpækɪt/,pækɪt,wordreference,train
data/raw/phonemeref_data/audio/bureaucracy/en1011926.mp3,bureaucracy,/bjʊˈrɒkrəsi/,bjʊrɒkrəsi,wordreference,train
data/raw/phonemeref_data/audio/fairy/en032566.mp3,fairy,/ˈfɛəri/,fɛəri,wordreference,train
data/raw/phonemeref_data/audio/telescopes/en1088712.mp3,telescopes,/ˈtɛlɪskəʊp/,tɛlɪskoʊp,wordreference,train
data/raw/phonemeref_data/audio/Switzerland/en087443.mp3,Switzerland,/ˈswɪtsərlənd/,swɪtsərlənd,wordreference,train
data/raw/phonemeref_data/audio/designer/en024138.mp3,designer,/dɪˈzaɪnər/,dɪzaɪnər,wordreference,train
data/raw/phonemeref_data/audio/replica/en072005.mp3,replica,/ˈrɛplɪkə/,rɛplɪkə,wordreference,train
data/raw/phonemeref_data/audio/logs/en052038.mp3,logs,/ˈlɒg/,lɒg,wordreference,train
data/raw/phonemeref_data/audio/chatters/en014264.mp3,chatters,/ˈtʃætər/,tʃætər,wordreference,train
data/raw/phonemeref_data/audio/wardrobe/en096551.mp3,wardrobe,/ˈwɔːrdrəʊb/,wɔrdroʊb,wordreference,train
data/raw/phonemeref_data/audio/forgery/en036008.mp3,forgery,/ˈfɔːrdʒəri/,fɔrdʒəri,wordreference,train
data/raw/phonemeref_data/audio/arbiter/en1005028.mp3,arbiter,/ˈɑːrbɪtər/,ɑrbɪtər,wordreference,train
data/raw/phonemeref_data/audio/spoonful/en1083448.mp3,spoonful,/ˈspuːnfʊl/,spunfʊl,wordreference,train
data/raw/phonemeref_data/audio/greedy/en040066.mp3,greedy,/ˈgriːdi/,gridi,wordreference,train
data/raw/phonemeref_data/audio/preoccupied/en1067930.mp3,preoccupied,/priˈɒkjʊpaɪd/,priɒkjʊpaɪd,wordreference,train
data/raw/phonemeref_data/audio/touchstones/en1090684.mp3,touchstones,/ˈtʌtʃstəʊn/,tʌtʃstoʊn,wordreference,train
data/raw/phonemeref_data/audio/insists/en046647.mp3,insists,/ɪnˈsɪst/,ɪnsɪst,wordreference,train
data/raw/phonemeref_data/audio/jam/en047893.mp3,jam,/ˈdʒæm/,dʒæm,wordreference,train
data\speechocean\audio\so_train_01296.wav,SHE PUT IT BACK,ʃipʊtɪtbæk,ʃipʊtɪtbæk,speechocean762,test
data/raw/phonemeref_data/audio/fares/en032906.mp3,fares,/ˈfɛər/,fɛər,wordreference,train
data/raw/phonemeref_data/audio/carelessness/en1013377.mp3,carelessness,/ˈkɛərləsnɪs/,kɛərləsnɪs,wordreference,train
data/raw/phonemeref_data/audio/carefully/en012953.mp3,carefully,/ˈkɛərfʊli/,kɛərfʊli,wordreference,train
data/raw/phonemeref_data/audio/gnomes/en1037897.mp3,gnomes,/ˈnəʊm/,noʊm,wordreference,train
data/raw/phonemeref_data/audio/degradation/en1022977.mp3,degradation,/ˌdɛgrəˈdeɪʃən/,dɛgrədeɪʃən,wordreference,train
data/raw/phonemeref_data/audio/runners/en074569.mp3,runners,/ˈrʌnər/,rʌnər,wordreference,train
data/raw/phonemeref_data/audio/diplomacy/en1024854.mp3,diplomacy,/dɪˈpləʊməsi/,dɪploʊməsi,wordreference,train
data/raw/phonemeref_data/audio/assailants/en1005796.mp3,assailants,/əˈseɪlənt/,əseɪlənt,wordreference,train
data/raw/phonemeref_data/audio/frosts/en036978.mp3,frosts,/ˈfrɒst/,frɒst,wordreference,train
data/raw/phonemeref_data/audio/stand/en083501.mp3,stand,/ˈstænd/,stænd,wordreference,train
data/raw/phonemeref_data/audio/censure/en1014237.mp3,censure,/ˈsɛnʃər/,sɛnʃər,wordreference,train
data/raw/phonemeref_data/audio/officer/en059540.mp3,officer,/ˈɒfɪsər/,ɒfɪsər,wordreference,train
data/raw/phonemeref_data/audio/quicksand/en1070622.mp3,quicksand,/ˈkwɪksænd/,kwɪksænd,wordreference,train
data/raw/phonemeref_data/audio/mending/en1055566.mp3,mending,/ˈmɛndɪŋ/,mɛndɪŋ,wordreference,train
data/raw/phonemeref_data/audio/gliding/en038788.mp3,gliding,/ˈglaɪdɪŋ/,glaɪdɪŋ,wordreference,train
data/raw/phonemeref_data/audio/disobeys/en1025598.mp3,disobeys,/ˌdɪsəˈbeɪ/,dɪsəbeɪ,wordreference,train
data/raw/phonemeref_data/audio/stormy/en084657.mp3,stormy,/ˈstɔːrmi/,stɔrmi,wordreference,train
data/raw/phonemeref_data/audio/idealistic/en1043652.mp3,idealistic,/ˌaɪdɪəˈlɪstɪk/,aɪdɪəlɪstɪk,wordreference,train
data/raw/phonemeref_data/audio/MD/en1055119.mp3,MD,/ˌɛmˈdiː/,ɛmdi,wordreference,train
data/raw/phonemeref_data/audio/independents/en045866.mp3,independents,/ˌɪndɪˈpɛndənt/,ɪndɪpɛndənt,wordreference,train
data/raw/phonemeref_data/audio/ingenious/en1046377.mp3,ingenious,/ɪnˈdʒiːniəs/,ɪndʒiniəs,wordreference,train
data/raw/phonemeref_data/audio/dot/en026924.mp3,dot,/ˌdiːəʊˈtiː/,dioʊti,wordreference,train
data/raw/phonemeref_data/audio/freak/en036585.mp3,freak,/ˈfriːk/,frik,wordreference,train
data/raw/phonemeref_data/audio/quivers/en068955.mp3,quivers,/ˈkwɪvər/,kwɪvər,wordreference,train
data/raw/phonemeref_data/audio/algorithm/en1003068.mp3,algorithm,/ˈælgərɪðəm/,ælgərɪðəm,wordreference,train
data/raw/phonemeref_data/audio/correction/en019745.mp3,correction,/kəˈrɛkʃən/,kərɛkʃən,wordreference,train
data/raw/phonemeref_data/audio/monumental/en1057441.mp3,monumental,/ˌmɒnjʊˈmɛntəl/,mɒnjʊmɛntəl,wordreference,train
data\speechocean\audio\so_train_00854.wav,SEVEN NINE ZERO,sɛvnnaɪnzɪɜroʊ,sɛvnnaɪnzɪɜroʊ,speechocean762,test
data/raw/phonemeref_data/audio/warning/en096642.mp3,warning,/ˈwɔːrnɪŋ/,wɔrnɪŋ,wordreference,train
data/raw/phonemeref_data/audio/murmurs/en1058305.mp3,murmurs,/ˈmɜːrmər/,mɜrmər,wordreference,train
data/raw/phonemeref_data/audio/bullish/en1011772.mp3,bullish,/ˈbʊlɪʃ/,bʊlɪʃ,wordreference,train
data/raw/phonemeref_data/audio/feisty/en033414.mp3,feisty,/ˈfaɪsti/,faɪsti,wordreference,train
data/raw/phonemeref_data/audio/tyrant/en1092650.mp3,tyrant,/ˈtaɪərənt/,taɪərənt,wordreference,train
data/raw/phonemeref_data/audio/authenticity/en1006452.mp3,authenticity,/ˌɔːθɛnˈtɪsɪti/,ɔθɛntɪsɪti,wordreference,train
data/raw/phonemeref_data/audio/scrubbers/en1077561.mp3,scrubbers,/ˈskrʌbə/,skrʌbə,wordreference,train
data/raw/phonemeref_data/audio/undone/en093672.mp3,undone,/ˌʌnˈdʌn/,ʌndʌn,wordreference,train
data/raw/phonemeref_data/audio/prizes/en066929.mp3,prizes,/ˈpraɪz/,praɪz,wordreference,train
data/raw/phonemeref_data/audio/muted/en1058385.mp3,muted,/ˈmjuːtɪd/,mjutɪd,wordreference,train
data/raw/phonemeref_data/audio/cultivation/en1021191.mp3,cultivation,/ˌkʌltɪˈveɪʃən/,kʌltɪveɪʃən,wordreference,train
data/raw/phonemeref_data/audio/rapidly/en069517.mp3,rapidly,/ˈræpɪdli/,ræpɪdli,wordreference,train
data/raw/phonemeref_data/audio/assholes/en004806.mp3,assholes,/ˈæshəʊl/,æshoʊl,wordreference,train
data\speechocean\audio\so_train_01019.wav,MORE SNOW WAS IN THE FORECAST FOR MONDAY NIGHT,mɔsnoʊwəzɪnðəfɔkɑstfɔmʌndeɪnaɪt,mɔsnoʊwəzɪnðəfɔkɑstfɔmʌndeɪnaɪt,speechocean762,test
